,endTime,artistName,trackName,msPlayed,UniqueID,InLibrary,album,track_uri
8042,2023-02-01 04:17,Taylor Swift,You Belong With Me (Taylor’s Version),1004,Taylor Swift:You Belong With Me (Taylor’s Version),0,,
8043,2023-02-01 04:17,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),62050,Taylor Swift:The Very First Night (Taylor's Version) (From The Vault),0,,
8044,2023-02-01 04:20,Taylor Swift,Sparks Fly,70263,Taylor Swift:Sparks Fly,0,,
8045,2023-02-01 04:35,Taylor Swift,Call It What You Want,194080,Taylor Swift:Call It What You Want,0,,
8046,2023-02-01 07:40,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8047,2023-02-01 07:44,SZA,Gone Girl,244026,SZA:Gone Girl,1,SOS,2Sjx8DWZO5zaTyTAmgo2gY
8048,2023-02-01 07:47,SZA,Kill Bill,153946,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8049,2023-02-01 07:49,Taylor Swift,Afterglow,17620,Taylor Swift:Afterglow,0,,
8050,2023-02-01 07:53,Taylor Swift,Labyrinth,247962,Taylor Swift:Labyrinth,0,,
8051,2023-02-01 08:07,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),181521,Taylor Swift:Snow On The Beach (feat. Lana Del Rey),1,Midnights,1wtOxkiel43cVs0Yux5Q4h
8052,2023-02-01 10:17,Taylor Swift,Daylight,293453,Taylor Swift:Daylight,1,Lover,1fzAuUVbzlhZ1lJAx9PtY6
8053,2023-02-01 10:22,Taylor Swift,Cornelia Street,287266,Taylor Swift:Cornelia Street,0,,
8054,2023-02-01 10:25,SZA,Special,158840,SZA:Special,0,,
8055,2023-02-01 12:04,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8056,2023-02-01 12:04,OneRepublic,I Ain't Worried,1001,OneRepublic:I Ain't Worried,0,,
8057,2023-02-01 12:24,OneRepublic,I Ain't Worried,96080,OneRepublic:I Ain't Worried,0,,
8058,2023-02-01 17:41,The Rose,Childhood,269283,The Rose:Childhood,0,,
8059,2023-02-01 17:43,The Rose,~,65687,The Rose:~,0,,
8060,2023-02-01 17:47,The Rose,Cure,226516,The Rose:Cure,0,,
8061,2023-02-01 17:50,The Rose,Sour,200581,The Rose:Sour,0,,
8062,2023-02-01 18:21,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8063,2023-02-01 18:26,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8064,2023-02-01 18:26,Sachin-Jigar,Apna Bana Le,7672,Sachin-Jigar:Apna Bana Le,0,,
8065,2023-02-02 05:55,ONE OK ROCK,Save Yourself,197995,ONE OK ROCK:Save Yourself,1,Save Yourself,6jZp2rNTYVlKwt20aMIcot
8066,2023-02-02 06:09,ONE OK ROCK,C.h.a.o.s.m.y.t.h.,215784,ONE OK ROCK:C.h.a.o.s.m.y.t.h.,0,,
8067,2023-02-02 11:08,ONE OK ROCK,C.h.a.o.s.m.y.t.h.,23617,ONE OK ROCK:C.h.a.o.s.m.y.t.h.,0,,
8068,2023-02-02 11:13,ONE OK ROCK,Naihishinsho,228506,ONE OK ROCK:Naihishinsho,1,Zeitakubyō,3k5K4QlbGL5TDWynFI5fE2
8069,2023-02-02 11:14,ONE OK ROCK,Your Tears are Mine,30166,ONE OK ROCK:Your Tears are Mine,0,,
8070,2023-02-03 08:26,SZA,Open Arms (feat. Travis Scott),94000,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8071,2023-02-03 11:14,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8072,2023-02-03 11:16,SZA,Open Arms (feat. Travis Scott),72511,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8073,2023-02-03 15:23,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8074,2023-02-03 15:26,SZA,Special,158840,SZA:Special,0,,
8075,2023-02-03 15:30,Taylor Swift,Dress,230373,Taylor Swift:Dress,0,,
8076,2023-02-03 15:34,Taylor Swift,Anti-Hero,200690,Taylor Swift:Anti-Hero,0,,
8077,2023-02-03 15:51,SZA,Kill Bill,28767,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8078,2023-02-04 05:24,SZA,Open Arms (feat. Travis Scott),195985,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8079,2023-02-04 07:09,Abhishruti,Roi Roi Roti -The Spirit Of Bihu,1984,Abhishruti:Roi Roi Roti -The Spirit Of Bihu,0,,
8080,2023-02-04 07:30,Abhishruti,Roi Roi Roti -The Spirit Of Bihu,60000,Abhishruti:Roi Roi Roti -The Spirit Of Bihu,0,,
8081,2023-02-04 08:53,SZA,Kill Bill,153946,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8082,2023-02-04 08:58,SZA,Good Days,278480,SZA:Good Days,0,,
8083,2023-02-04 09:02,SZA,Snooze,201800,SZA:Snooze,0,,
8084,2023-02-04 09:05,SZA,Shirt,181840,SZA:Shirt,0,,
8085,2023-02-04 09:10,SZA,Gone Girl,244026,SZA:Gone Girl,1,SOS,2Sjx8DWZO5zaTyTAmgo2gY
8086,2023-02-04 09:13,SZA,Love Language,183893,SZA:Love Language,0,,
8087,2023-02-04 09:16,SZA,Nobody Gets Me,180853,SZA:Nobody Gets Me,0,,
8088,2023-02-04 09:17,SZA,Smoking on my Ex Pack,83826,SZA:Smoking on my Ex Pack,0,,
8089,2023-02-04 17:22,SZA,Open Arms (feat. Travis Scott),105512,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8090,2023-02-04 17:26,Qasim Baba Official,Kangana Tera Ni (Slowed & Reverb),246500,Qasim Baba Official:Kangana Tera Ni (Slowed & Reverb),0,,
8091,2023-02-04 18:31,Qasim Baba Official,Kangana Tera Ni (Slowed & Reverb),108510,Qasim Baba Official:Kangana Tera Ni (Slowed & Reverb),0,,
8092,2023-02-05 06:20,Taylor Swift,Afterglow,223293,Taylor Swift:Afterglow,0,,
8093,2023-02-05 06:22,Taylor Swift,Afterglow,59762,Taylor Swift:Afterglow,0,,
8094,2023-02-05 06:26,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8095,2023-02-05 06:30,SZA,Gone Girl,244026,SZA:Gone Girl,1,SOS,2Sjx8DWZO5zaTyTAmgo2gY
8096,2023-02-05 06:33,SZA,Kill Bill,153946,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8097,2023-02-05 06:37,Taylor Swift,Afterglow,223293,Taylor Swift:Afterglow,0,,
8098,2023-02-05 06:41,Taylor Swift,Labyrinth,247962,Taylor Swift:Labyrinth,0,,
8099,2023-02-05 06:46,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124,Taylor Swift:Snow On The Beach (feat. Lana Del Rey),1,Midnights,1wtOxkiel43cVs0Yux5Q4h
8100,2023-02-05 09:34,Post Malone,Goodbyes (feat. Young Thug),174853,Post Malone:Goodbyes (feat. Young Thug),1,Hollywood's Bleeding,0t3ZvGKlmYmVsDzBJAXK8C
8101,2023-02-05 09:38,Mariah Carey,You're Mine (Eternal),224106,Mariah Carey:You're Mine (Eternal),1,Me. I Am Mariah…The Elusive Chanteuse,08jigv9h0106ub1niAgZzs
8102,2023-02-05 09:38,Mariah Carey,You're Mine (Eternal),12234,Mariah Carey:You're Mine (Eternal),1,Me. I Am Mariah…The Elusive Chanteuse,08jigv9h0106ub1niAgZzs
8103,2023-02-05 09:39,Mariah Carey,You're Mine (Eternal),677,Mariah Carey:You're Mine (Eternal),1,Me. I Am Mariah…The Elusive Chanteuse,08jigv9h0106ub1niAgZzs
8104,2023-02-05 09:39,Mariah Carey,You're Mine (Eternal),1104,Mariah Carey:You're Mine (Eternal),1,Me. I Am Mariah…The Elusive Chanteuse,08jigv9h0106ub1niAgZzs
8105,2023-02-05 09:39,Mariah Carey,You're Mine (Eternal),823,Mariah Carey:You're Mine (Eternal),1,Me. I Am Mariah…The Elusive Chanteuse,08jigv9h0106ub1niAgZzs
8106,2023-02-05 09:39,Mariah Carey,You're Mine (Eternal),769,Mariah Carey:You're Mine (Eternal),1,Me. I Am Mariah…The Elusive Chanteuse,08jigv9h0106ub1niAgZzs
8107,2023-02-05 09:39,Mariah Carey,You're Mine (Eternal),1290,Mariah Carey:You're Mine (Eternal),1,Me. I Am Mariah…The Elusive Chanteuse,08jigv9h0106ub1niAgZzs
8108,2023-02-05 09:39,Mariah Carey,You're Mine (Eternal),9183,Mariah Carey:You're Mine (Eternal),1,Me. I Am Mariah…The Elusive Chanteuse,08jigv9h0106ub1niAgZzs
8109,2023-02-05 09:39,Mariah Carey,You're Mine (Eternal),3302,Mariah Carey:You're Mine (Eternal),1,Me. I Am Mariah…The Elusive Chanteuse,08jigv9h0106ub1niAgZzs
8110,2023-02-05 09:43,The Weeknd,Die For You,260253,The Weeknd:Die For You,0,,
8111,2023-02-05 09:44,Lojay,Monalisa,57938,Lojay:Monalisa,0,,
8112,2023-02-05 09:48,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8113,2023-02-05 09:51,SZA,Special,158840,SZA:Special,0,,
8114,2023-02-05 09:53,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),694,Metro Boomin:Creepin' (with The Weeknd & 21 Savage),1,HEROES & VILLAINS,2dHHgzDwk4BJdRwy9uXhTO
8115,2023-02-05 09:53,Post Malone,Psycho (feat. Ty Dolla $ign),3593,Post Malone:Psycho (feat. Ty Dolla $ign),0,,
8116,2023-02-05 09:53,Mariah Carey,Through The Rain,103664,Mariah Carey:Through The Rain,0,,
8117,2023-02-05 09:54,Chris Brown,Under The Influence,70942,Chris Brown:Under The Influence,0,,
8118,2023-02-05 15:12,Chris Brown,Under The Influence,29731,Chris Brown:Under The Influence,0,,
8119,2023-02-05 15:20,Abhishruti,Roi Roi Roti -The Spirit Of Bihu,266057,Abhishruti:Roi Roi Roti -The Spirit Of Bihu,0,,
8120,2023-02-05 15:25,HENRY,It's You,231011,HENRY:It's You,1,While You Were Sleeping (Original Television Soundtrack),2Ht9zRNnww8cE0KrEihtMl
8121,2023-02-05 15:25,HENRY,It's You,231011,HENRY:It's You,1,당신이 잠든 사이에 Pt. 2 Original Television Soundtrack,3hm4axDodp2jFEDohQfXxV
8122,2023-02-05 15:33,NCT DREAM,To My First,1002,NCT DREAM:To My First,1,Beatbox - The 2nd Album Repackage,7cjojsJwncbiCI0rqOOf9j
8123,2023-02-05 15:33,JEONG SEWOON,When you call my name,263013,JEONG SEWOON:When you call my name,1,When you call my name,55O6VTMu7byEcfXScGWoUH
8124,2023-02-05 17:02,Taylor Swift,Daylight,53879,Taylor Swift:Daylight,1,Lover,1fzAuUVbzlhZ1lJAx9PtY6
8125,2023-02-05 17:06,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8126,2023-02-05 17:11,SZA,Gone Girl,244026,SZA:Gone Girl,1,SOS,2Sjx8DWZO5zaTyTAmgo2gY
8127,2023-02-05 17:13,SZA,Kill Bill,153946,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8128,2023-02-05 17:14,Taylor Swift,Afterglow,19359,Taylor Swift:Afterglow,0,,
8129,2023-02-05 17:19,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8130,2023-02-05 17:23,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8131,2023-02-05 17:27,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8132,2023-02-05 17:29,Sachin-Jigar,Apna Bana Le,122093,Sachin-Jigar:Apna Bana Le,0,,
8133,2023-02-06 02:30,SZA,Kill Bill,153946,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8134,2023-02-06 02:40,SZA,Seek & Destroy,1078,SZA:Seek & Destroy,0,,
8135,2023-02-06 03:29,SZA,Seek & Destroy,203199,SZA:Seek & Destroy,0,,
8136,2023-02-06 03:32,SZA,Low,131402,SZA:Low,0,,
8137,2023-02-06 09:40,SZA,Low,181080,SZA:Low,0,,
8138,2023-02-06 15:15,Sachin-Jigar,Apna Bana Le,139602,Sachin-Jigar:Apna Bana Le,0,,
8139,2023-02-06 15:21,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8140,2023-02-06 15:25,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8141,2023-02-06 15:30,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8142,2023-02-06 15:34,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8143,2023-02-06 15:38,Sachin-Jigar,Apna Bana Le,261702,Sachin-Jigar:Apna Bana Le,0,,
8144,2023-02-06 18:43,Sachin-Jigar,Apna Bana Le,81665,Sachin-Jigar:Apna Bana Le,0,,
8145,2023-02-06 19:24,Shankuraj Konwar,Nilanjana,264470,Shankuraj Konwar:Nilanjana,0,,
8146,2023-02-07 04:21,SZA,Love Language,183893,SZA:Love Language,0,,
8147,2023-02-07 04:24,SZA,Blind,150720,SZA:Blind,1,SOS,2CSRrnOEELmhpq8iaAi9cd
8148,2023-02-07 04:26,SZA,Used (feat. Don Toliver),105605,SZA:Used (feat. Don Toliver),0,,
8149,2023-02-07 05:11,SZA,Used (feat. Don Toliver),3443,SZA:Used (feat. Don Toliver),0,,
8150,2023-02-07 05:23,SZA,Snooze,119463,SZA:Snooze,0,,
8151,2023-02-07 09:17,Abhishruti,Roi Roi Roti -The Spirit Of Bihu,109308,Abhishruti:Roi Roi Roti -The Spirit Of Bihu,0,,
8152,2023-02-07 09:17,BTS,Magic Shop,4852,BTS:Magic Shop,1,Love Yourself 轉 'Tear',22ryCgQttpV7oCrn7llGRu
8153,2023-02-07 09:17,BTS,Magic Shop,4852,BTS:Magic Shop,1,Love Yourself 結 'Answer',2tMBCYj22KxtmkAACIvvk4
8154,2023-02-07 09:20,Abhishruti,Roi Roi Roti -The Spirit Of Bihu,146518,Abhishruti:Roi Roi Roti -The Spirit Of Bihu,0,,
8155,2023-02-07 09:20,SZA,SOS,25437,SZA:SOS,0,,
8156,2023-02-07 09:35,SZA,Gone Girl,22797,SZA:Gone Girl,1,SOS,2Sjx8DWZO5zaTyTAmgo2gY
8157,2023-02-07 10:20,SZA,Gone Girl,6327,SZA:Gone Girl,1,SOS,2Sjx8DWZO5zaTyTAmgo2gY
8158,2023-02-07 10:23,SZA,Nobody Gets Me,180853,SZA:Nobody Gets Me,0,,
8159,2023-02-07 10:26,SZA,Special,158840,SZA:Special,0,,
8160,2023-02-07 12:20,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8161,2023-02-07 12:24,SZA,Good Days,278480,SZA:Good Days,0,,
8162,2023-02-07 12:37,SZA,Shirt,138059,SZA:Shirt,0,,
8163,2023-02-07 14:40,SZA,Shirt,181840,SZA:Shirt,0,,
8164,2023-02-07 14:44,SZA,Ghost in the Machine (feat. Phoebe Bridgers),218586,SZA:Ghost in the Machine (feat. Phoebe Bridgers),1,SOS,4h5x3XHLVYFJaItKuO2rhy
8165,2023-02-07 14:45,SZA,Blind,11732,SZA:Blind,1,SOS,2CSRrnOEELmhpq8iaAi9cd
8166,2023-02-07 14:45,SZA,I Hate U,3145,SZA:I Hate U,0,,
8167,2023-02-07 14:49,SZA,Kill Bill,153946,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8168,2023-02-07 14:52,SZA,F2F,185040,SZA:F2F,0,,
8169,2023-02-07 15:04,SZA,Far,126653,SZA:Far,0,,
8170,2023-02-08 02:34,SZA,Kill Bill,153946,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8171,2023-02-08 02:38,SZA,Used (feat. Don Toliver),4693,SZA:Used (feat. Don Toliver),0,,
8172,2023-02-08 02:38,SZA,Seek & Destroy,203733,SZA:Seek & Destroy,0,,
8173,2023-02-08 02:50,SZA,Snooze,103760,SZA:Snooze,0,,
8174,2023-02-08 04:10,SZA,Good Days,5484,SZA:Good Days,0,,
8175,2023-02-08 04:13,SZA,Far,180680,SZA:Far,0,,
8176,2023-02-08 04:17,SZA,Shirt,181840,SZA:Shirt,0,,
8177,2023-02-08 04:31,SZA,Open Arms (feat. Travis Scott),235273,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8178,2023-02-08 10:16,SZA,Nobody Gets Me,214563,SZA:Nobody Gets Me,0,,
8179,2023-02-08 10:19,SZA,Conceited,23639,SZA:Conceited,0,,
8180,2023-02-08 10:23,SZA,Special,158840,SZA:Special,0,,
8181,2023-02-08 10:25,SZA,Too Late,164426,SZA:Too Late,0,,
8182,2023-02-08 10:28,SZA,Far,180680,SZA:Far,0,,
8183,2023-02-08 10:32,SZA,Shirt,181840,SZA:Shirt,0,,
8184,2023-02-08 10:46,SZA,Open Arms (feat. Travis Scott),197816,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8185,2023-02-08 11:50,SZA,Open Arms (feat. Travis Scott),1070,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8186,2023-02-08 11:54,SZA,Nobody Gets Me,180853,SZA:Nobody Gets Me,0,,
8187,2023-02-08 11:57,SZA,Conceited,151413,SZA:Conceited,0,,
8188,2023-02-08 11:59,SZA,Special,158840,SZA:Special,0,,
8189,2023-02-08 12:26,SZA,Too Late,129426,SZA:Too Late,0,,
8190,2023-02-09 02:28,SZA,Too Late,35312,SZA:Too Late,0,,
8191,2023-02-09 02:31,SZA,Far,180680,SZA:Far,0,,
8192,2023-02-09 02:34,SZA,Ghost in the Machine (feat. Phoebe Bridgers),134137,SZA:Ghost in the Machine (feat. Phoebe Bridgers),1,SOS,4h5x3XHLVYFJaItKuO2rhy
8193,2023-02-09 02:45,SZA,Kill Bill,28944,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8194,2023-02-09 03:21,SZA,Far,180680,SZA:Far,0,,
8195,2023-02-09 03:22,SZA,Shirt,67277,SZA:Shirt,0,,
8196,2023-02-09 03:51,SZA,Far,122840,SZA:Far,0,,
8197,2023-02-09 04:04,Abhishruti,Roi Roi Roti -The Spirit Of Bihu,135600,Abhishruti:Roi Roi Roti -The Spirit Of Bihu,0,,
8198,2023-02-09 08:34,Abhishruti,Roi Roi Roti -The Spirit Of Bihu,3290,Abhishruti:Roi Roi Roti -The Spirit Of Bihu,0,,
8199,2023-02-09 08:41,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8200,2023-02-09 08:45,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8201,2023-02-09 08:48,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8202,2023-02-09 08:52,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8203,2023-02-09 08:56,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8204,2023-02-09 08:59,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8205,2023-02-09 09:13,Anthony Lazaro,Love Letter,41480,Anthony Lazaro:Love Letter,0,,
8206,2023-02-09 11:10,Anthony Lazaro,Love Letter,164559,Anthony Lazaro:Love Letter,0,,
8207,2023-02-09 11:11,Anthony Lazaro,Moody Wind,11400,Anthony Lazaro:Moody Wind,0,,
8208,2023-02-09 11:11,Anthony Lazaro,Love Letter,83564,Anthony Lazaro:Love Letter,0,,
8209,2023-02-09 11:12,Horizon Blue,September Nights,52788,Horizon Blue:September Nights,0,,
8210,2023-02-09 11:41,Anthony Lazaro,Coffee Cup,63423,Anthony Lazaro:Coffee Cup,0,,
8211,2023-02-09 12:39,Anthony Lazaro,Coffee Cup,83824,Anthony Lazaro:Coffee Cup,0,,
8212,2023-02-09 16:38,Anthony Lazaro,Coffee Cup,0,Anthony Lazaro:Coffee Cup,0,,
8213,2023-02-09 16:38,Anthony Lazaro,Love Letter,0,Anthony Lazaro:Love Letter,0,,
8214,2023-02-09 16:40,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8215,2023-02-09 17:32,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8216,2023-02-09 17:34,Anthony Lazaro,Love Letter,19247,Anthony Lazaro:Love Letter,0,,
8217,2023-02-09 17:41,Anthony Lazaro,Small Rainbows,106080,Anthony Lazaro:Small Rainbows,0,,
8218,2023-02-10 02:30,Anthony Lazaro,Blank Spaces,239017,Anthony Lazaro:Blank Spaces,0,,
8219,2023-02-10 02:31,Anthony Lazaro,Time Traveling,29596,Anthony Lazaro:Time Traveling,0,,
8220,2023-02-10 02:35,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8221,2023-02-10 03:30,Horizon Blue,September Nights,3680,Horizon Blue:September Nights,0,,
8222,2023-02-10 03:41,Anthony Lazaro,Moody Wind,45280,Anthony Lazaro:Moody Wind,0,,
8223,2023-02-10 04:18,Anthony Lazaro,Moody Wind,24367,Anthony Lazaro:Moody Wind,0,,
8224,2023-02-10 04:21,SZA,Nobody Gets Me,180853,SZA:Nobody Gets Me,0,,
8225,2023-02-10 04:24,SZA,Conceited,151413,SZA:Conceited,0,,
8226,2023-02-10 04:28,SZA,Special,158840,SZA:Special,0,,
8227,2023-02-10 04:30,SZA,Too Late,164426,SZA:Too Late,0,,
8228,2023-02-10 04:33,SZA,Far,180680,SZA:Far,0,,
8229,2023-02-10 04:37,SZA,Shirt,181840,SZA:Shirt,0,,
8230,2023-02-10 04:41,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8231,2023-02-10 04:44,SZA,I Hate U,173906,SZA:I Hate U,0,,
8232,2023-02-10 04:47,SZA,Good Days,150002,SZA:Good Days,0,,
8233,2023-02-10 05:16,SZA,Good Days,1373,SZA:Good Days,0,,
8234,2023-02-10 05:19,SZA,I Hate U,115078,SZA:I Hate U,0,,
8235,2023-02-10 05:21,SZA,Conceited,151413,SZA:Conceited,0,,
8236,2023-02-10 05:33,SZA,Special,56280,SZA:Special,0,,
8237,2023-02-10 10:43,The Weeknd,Die For You,260253,The Weeknd:Die For You,0,,
8238,2023-02-10 10:49,The Weeknd,The Morning,312426,The Weeknd:The Morning,0,,
8239,2023-02-10 10:55,Beyoncé,Mine (feat. Drake),378600,Beyoncé:Mine (feat. Drake),0,,
8240,2023-02-10 10:59,Ella Mai,Trip,213993,Ella Mai:Trip,0,,
8241,2023-02-10 11:01,Miguel,Girl With The Tattoo Enter.lewd,102813,Miguel:Girl With The Tattoo Enter.lewd,0,,
8242,2023-02-10 11:05,Victoria Monét,Ass Like That,220207,Victoria Monét:Ass Like That,0,,
8243,2023-02-10 11:08,PARTYNEXTDOOR,PERSIAN RUGS,174306,PARTYNEXTDOOR:PERSIAN RUGS,0,,
8244,2023-02-10 11:09,Snoh Aalegra,I Want You Around,44425,Snoh Aalegra:I Want You Around,0,,
8245,2023-02-10 11:11,SZA,Special,102935,SZA:Special,0,,
8246,2023-02-10 11:13,SZA,Too Late,164426,SZA:Too Late,0,,
8247,2023-02-10 11:16,SZA,Far,180680,SZA:Far,0,,
8248,2023-02-10 11:19,SZA,Shirt,181840,SZA:Shirt,0,,
8249,2023-02-10 11:24,SZA,Open Arms (feat. Travis Scott),200495,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8250,2023-02-10 11:27,SZA,I Hate U,173906,SZA:I Hate U,0,,
8251,2023-02-10 11:31,SZA,Good Days,278480,SZA:Good Days,0,,
8252,2023-02-10 11:34,SZA,Forgiveless (feat. Ol' Dirty Bastard),141960,SZA:Forgiveless (feat. Ol' Dirty Bastard),0,,
8253,2023-02-10 11:36,SZA,SOS,117773,SZA:SOS,0,,
8254,2023-02-10 11:39,SZA,Kill Bill,153946,SZA:Kill Bill,1,SOS,3OHfY25tqY28d16oZczHc8
8255,2023-02-10 11:42,SZA,Seek & Destroy,203733,SZA:Seek & Destroy,0,,
8256,2023-02-10 11:45,SZA,Low,181080,SZA:Low,0,,
8257,2023-02-10 11:48,SZA,Love Language,183893,SZA:Love Language,0,,
8258,2023-02-10 11:52,SZA,Blind,51626,SZA:Blind,1,SOS,2CSRrnOEELmhpq8iaAi9cd
8259,2023-02-11 07:11,Abhishruti,Roi Roi Roti -The Spirit Of Bihu,162528,Abhishruti:Roi Roi Roti -The Spirit Of Bihu,0,,
8260,2023-02-11 11:32,SZA,Conceited,151413,SZA:Conceited,0,,
8261,2023-02-11 11:35,SZA,Special,158840,SZA:Special,0,,
8262,2023-02-11 11:37,SZA,Too Late,93259,SZA:Too Late,0,,
8263,2023-02-11 11:40,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8264,2023-02-11 11:43,Anthony Lazaro,Gravity,149285,Anthony Lazaro:Gravity,0,,
8265,2023-02-11 11:49,Anthony Lazaro,Time Traveling,157701,Anthony Lazaro:Time Traveling,0,,
8266,2023-02-11 11:58,Anthony Lazaro,Love Letter,205956,Anthony Lazaro:Love Letter,0,,
8267,2023-02-11 12:00,Anthony Lazaro,Gravity,149285,Anthony Lazaro:Gravity,0,,
8268,2023-02-11 12:01,Anthony Lazaro,Time Traveling,46715,Anthony Lazaro:Time Traveling,0,,
8269,2023-02-11 12:02,SZA,Far,28022,SZA:Far,0,,
8270,2023-02-11 12:06,SZA,Open Arms (feat. Travis Scott),239613,SZA:Open Arms (feat. Travis Scott),1,SOS,0xaFw2zDYf1rIJWl2dXiSF
8271,2023-02-11 12:07,SZA,I Hate U,82352,SZA:I Hate U,0,,
8272,2023-02-11 12:27,Taylor Swift,Dress,114943,Taylor Swift:Dress,0,,
8273,2023-02-11 15:53,Chase Atlantic,Swim,0,Chase Atlantic:Swim,0,,
8274,2023-02-11 15:57,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
8275,2023-02-11 16:01,5 Seconds of Summer,Wherever You Are,191107,5 Seconds of Summer:Wherever You Are,0,,
8276,2023-02-11 16:06,Ed Sheeran,The A Team,258373,Ed Sheeran:The A Team,1,+,1VdZ0vKfR5jneCmWIUAMxK
8277,2023-02-11 16:07,Sasha Alex Sloan,Runaway,9397,Sasha Alex Sloan:Runaway,0,,
8278,2023-02-11 16:11,The Weeknd,Call Out My Name,228373,The Weeknd:Call Out My Name,0,,
8279,2023-02-11 16:15,Bruno Mars,It Will Rain,257720,Bruno Mars:It Will Rain,0,,
8280,2023-02-11 16:16,Lana Del Rey,Brooklyn Baby,2596,Lana Del Rey:Brooklyn Baby,0,,
8281,2023-02-11 16:16,Taylor Swift,Maroon,1552,Taylor Swift:Maroon,0,,
